"Ano","Dia","Hora","Temperatura"
2015,17,17,0.65
2015,17,18,1.75
2015,17,19,2.85
2015,17,20,3.95
2015,17,21,3.35
2015,17,22,2.85
2015,17,23,4.45
2015,17,24,5.05
2015,18,1,4.45
2015,18,2,6.15
2015,18,3,6.15
2015,18,4,6.75
2015,18,5,6.15
2015,18,6,6.15
2015,18,7,6.15
2015,18,8,6.75
2015,18,9,6.15
2015,18,10,3.35
2015,18,11,2.25
2015,18,12,1.75
2015,18,13,1.75
2015,18,14,2.85
2015,18,15,3.35
2015,18,16,3.35
2015,18,17,2.25
2015,18,18,1.75
2015,18,19,0.65
2015,18,20,0.65
2015,18,21,0.65
2015,18,22,0.65
2015,18,23,0.65
2015,18,24,0.65
2015,19,1,0.65
2015,19,2,0.05
2015,19,3,0.05
2015,19,4,0.05
2015,19,5,0.05
2015,19,6,0.05
2015,19,7,-0.65
2015,19,8,-0.65
2015,19,9,-0.65
2015,19,10,-0.65
2015,19,11,-1.15
2015,19,12,-0.65
2015,19,13,-0.65
2015,19,14,-0.65
2015,19,15,-1.15
2015,19,16,-1.15
2015,19,17,-2.25
2015,19,18,-2.25
2015,19,19,-2.85
2015,19,20,-3.35
2015,19,21,-3.35
2015,19,22,-3.95
2015,19,23,-4.45
2015,19,24,-5.05
2015,20,1,-5.65
2015,20,2,-6.15
2015,20,3,-5.65
2015,20,4,-6.15
2015,20,5,-6.75
2015,20,6,-6.75
2015,20,7,-7.25
2015,20,8,-7.25
2015,20,9,-7.25
2015,20,10,-7.25
2015,20,11,-7.85
2015,20,12,-7.25
2015,20,13,-6.75
2015,20,14,-6.75
2015,20,15,-6.15
2015,20,16,-6.15
2015,20,17,-6.15
2015,20,18,-6.15
2015,20,19,-7.25
2015,20,20,-7.85
2015,20,21,-8.95
2015,20,22,-9.45
2015,20,23,-10.05
2015,20,24,-10.65
2015,21,1,-10.65
2015,21,2,-12.25
2015,21,3,-12.85
2015,21,4,-13.35
2015,21,5,-13.35
2015,21,6,-13.35
2015,21,7,-13.35
2015,21,8,-13.35
2015,21,9,-12.85
2015,21,10,-11.75
2015,21,11,-10.05
2015,21,12,-7.25
2015,21,13,-5.05
2015,21,14,-3.95
2015,21,15,-3.35
2015,21,16,-2.25
2015,21,17,-2.25
2015,21,18,-3.35
2015,21,19,-4.45
2015,21,20,-5.05
2015,21,21,-5.05
2015,21,22,-5.65
2015,21,23,-5.65
2015,21,24,-6.15
2015,22,1,-6.15
2015,22,2,-5.65
2015,22,3,-5.65
2015,22,4,-5.05
2015,22,5,-5.05
2015,22,6,-5.05
2015,22,7,-5.05
2015,22,8,-5.05
2015,22,9,-4.45
2015,22,10,-4.45
2015,22,11,-3.95
2015,22,12,-3.35
2015,22,13,-2.25
2015,22,14,-1.75
2015,22,15,-1.75
2015,22,16,-2.25
2015,22,17,-2.25
2015,22,18,-2.85
2015,22,19,-3.95
2015,22,20,-4.45
2015,22,21,-5.65
2015,22,22,-5.65
2015,22,23,-6.15
2015,22,24,-6.75
2015,23,1,-5.65
2015,23,2,-3.95
2015,23,3,-3.95
2015,23,4,-4.45
2015,23,5,-3.95
2015,23,6,-3.35
2015,23,7,-3.95
2015,23,8,-2.85
2015,23,9,-3.35
2015,23,10,-3.35
2015,23,11,-3.35
2015,23,12,-3.35
2015,23,13,-2.85
2015,23,14,-2.85
2015,23,15,-2.25
2015,23,16,-1.75
2015,23,17,-1.75
2015,23,18,-2.85
2015,23,19,-3.35
2015,23,20,-3.35
2015,23,21,-3.35
2015,23,22,-3.95
2015,23,23,-4.45
2015,23,24,-5.05
2015,24,1,-4.45
2015,24,2,-3.95
2015,24,3,-3.35
2015,24,4,-3.35
2015,24,5,-2.85
2015,24,6,-3.35
2015,24,7,-3.35
2015,24,8,-3.95
2015,24,9,-3.95
2015,24,10,-4.45
2015,24,11,-3.95
2015,24,12,-2.85
2015,24,13,-2.85
2015,24,14,-2.85
2015,24,15,-2.25
2015,24,16,-1.75
2015,24,17,-1.75
2015,24,18,-1.15
2015,24,19,-1.15
2015,24,20,-1.15
2015,24,21,-1.15
2015,24,22,-0.65
2015,24,23,-0.65
2015,24,24,-0.65
2015,25,1,0.05
2015,25,2,0.05
2015,25,3,0.05
2015,25,4,-1.15
2015,25,5,-2.25
2015,25,6,-3.35
2015,25,7,-5.65
2015,25,8,-7.85
2015,25,9,-8.35
2015,25,10,-8.95
2015,25,11,-8.95
2015,25,12,-8.95
2015,25,13,-8.95
2015,25,14,-8.35
2015,25,15,-7.25
2015,25,16,-7.25
2015,25,17,-7.25
2015,25,18,-7.85
2015,25,19,-8.95
2015,25,20,-9.45
2015,25,21,-10.05
2015,25,22,-10.65
2015,25,23,-10.65
2015,25,24,-10.05
2015,26,1,-10.05
2015,26,2,-10.05
2015,26,3,-9.45
2015,26,4,-9.45
2015,26,5,-9.45
2015,26,6,-10.05
2015,26,7,-10.65
2015,26,8,-10.65
2015,26,9,-10.65
2015,26,10,-10.05
2015,26,11,-10.05
2015,26,12,-10.05
2015,26,13,-9.45
2015,26,14,-8.35
2015,26,15,-7.25
2015,26,16,-7.25
2015,26,17,-7.25
2015,26,18,-7.25
2015,26,19,-7.85
2015,26,20,-8.35
2015,26,21,-8.35
2015,26,22,-8.35
2015,26,23,-8.95
2015,26,24,-8.95
2015,27,1,-8.95
2015,27,2,-8.95
2015,27,3,-8.95
2015,27,4,-8.95
2015,27,5,-8.95
2015,27,6,-8.95
2015,27,7,-8.95
2015,27,8,-10.05
2015,27,9,-10.05
2015,27,10,-10.05
2015,27,11,-10.05
2015,27,12,-8.95
2015,27,13,-8.95
2015,27,14,-8.35
2015,27,15,-8.35
2015,27,16,-7.85
2015,27,17,-8.35
2015,27,18,-9.45
2015,27,19,-9.45
2015,27,20,-10.05
2015,27,21,-10.05
2015,27,22,-10.05
2015,27,23,-10.05
2015,27,24,-11.75
2015,28,1,-12.85
2015,28,2,-13.35
2015,28,3,-14.45
2015,28,4,-12.25
2015,28,5,-14.45
2015,28,6,-15.05
2015,28,7,-12.85
2015,28,8,-12.85
2015,28,9,-15.05
2015,28,10,-12.85
2015,28,11,-10.65
2015,28,12,-8.95
2015,28,13,-7.25
2015,28,14,-6.15
2015,28,15,-6.15
2015,28,16,-6.75
2015,28,17,-6.15
2015,28,18,-6.75
2015,28,19,-7.25
2015,28,20,-8.35
2015,28,21,-9.45
2015,28,22,-10.65
2015,28,23,-10.05
2015,28,24,-10.65
2015,29,1,-11.75
2015,29,2,-11.75
2015,29,3,-11.15
2015,29,4,-10.65
2015,29,5,-10.05
2015,29,6,-8.35
2015,29,7,-7.25
2015,29,8,-5.65
2015,29,9,-3.95
2015,29,10,-2.85
2015,29,11,-1.75
2015,29,12,0.05
2015,29,13,1.15
2015,29,14,1.15
2015,29,15,2.25
2015,29,16,0.65
2015,29,17,0.65
2015,29,18,1.15
2015,29,19,0.65
2015,29,20,0.65
2015,29,21,0.65
2015,29,22,0.65
2015,29,23,-0.25
2015,29,24,-1.15
2015,30,1,-1.15
2015,30,2,-1.15
2015,30,3,-1.15
2015,30,4,-1.75
2015,30,5,-2.25
2015,30,6,-2.25
2015,30,7,-2.85
2015,30,8,-3.35
2015,30,9,-6.15
2015,30,10,-7.85
2015,30,11,-8.95
2015,30,12,-10.05
2015,30,13,-10.05
2015,30,14,-9.45
2015,30,15,-9.45
2015,30,16,-9.45
2015,30,17,-10.05
2015,30,18,-10.65
2015,30,19,-11.15
2015,30,20,-10.65
2015,30,21,-12.25
2015,30,22,-13.35
2015,30,23,-13.35
2015,30,24,-13.35
2015,31,1,-13.35
2015,31,2,-13.35
2015,31,3,-15.05
2015,31,4,-15.65
2015,31,5,-15.65
2015,31,6,-14.45
2015,31,7,-13.95
2015,31,8,-12.85
2015,31,9,-12.25
2015,31,10,-11.15
2015,31,11,-10.65
2015,31,12,-8.95
2015,31,13,-8.35
2015,31,14,-7.25
2015,31,15,-6.75
2015,31,16,-6.15
2015,31,17,-6.75
2015,31,18,-6.15
2015,31,19,-5.65
2015,31,20,-5.05
2015,31,21,-3.95
2015,31,22,-3.95
2015,31,23,-3.95
2015,31,24,-3.35
2015,32,1,-3.35
2015,32,2,-2.85
2015,32,3,-2.85
2015,32,4,-2.85
2015,32,5,-2.85
2015,32,6,-2.85
2015,32,7,-3.35
2015,32,8,-3.35
2015,32,9,-3.95
2015,32,10,-4.45
2015,32,11,-6.15
2015,32,12,-6.15
2015,32,13,-6.75
2015,32,14,-6.75
2015,32,15,-7.25
2015,32,16,-7.85
2015,32,17,-7.85
2015,32,18,-8.95
2015,32,19,-9.45
2015,32,20,-10.05
2015,32,21,-10.65
2015,32,22,-10.65
2015,32,23,-10.65
2015,32,24,-10.05
2015,33,1,-9.45
2015,33,2,-9.45
2015,33,3,-9.45
2015,33,4,-9.45
2015,33,5,-9.45
2015,33,6,-9.45
2015,33,7,-10.65
2015,33,8,-10.65
2015,33,9,-10.65
2015,33,10,-10.65
2015,33,11,-11.15
2015,33,12,-11.15
2015,33,13,-10.65
2015,33,14,-11.15
2015,33,15,-11.75
2015,33,16,-11.75
2015,33,17,-11.15
2015,33,18,-11.15
2015,33,19,-11.15
2015,33,20,-10.65
2015,33,21,-11.15
2015,33,22,-11.15
2015,33,23,-13.35
2015,33,24,-14.45
2015,34,1,-16.15
2015,34,2,-17.85
2015,34,3,-16.15
2015,34,4,-13.35
2015,34,5,-14.45
2015,34,6,-11.75
2015,34,7,-12.85
2015,34,8,-12.25
2015,34,9,-11.75
2015,34,10,-10.65
2015,34,11,-10.05
2015,34,12,-9.45
2015,34,13,-9.45
2015,34,14,-9.45
2015,34,15,-8.95
2015,34,16,-8.35
2015,34,17,-8.35
2015,34,18,-7.85
2015,34,19,-7.25
2015,34,20,-7.25
2015,34,21,-7.85
2015,34,22,-8.35
2015,34,23,-7.85
2015,34,24,-7.85
2015,35,1,-6.75
2015,35,2,-6.15
2015,35,3,-5.65
2015,35,4,-5.05
2015,35,5,-5.05
2015,35,6,-4.45
2015,35,7,-3.35
2015,35,8,-3.35
2015,35,9,-2.85
2015,35,10,-2.25
2015,35,11,-1.75
2015,35,12,-1.75
2015,35,13,-1.15
2015,35,14,-0.65
2015,35,15,-0.65
2015,35,16,-0.65
2015,35,17,-0.65
2015,35,18,-0.65
2015,35,19,-2.25
2015,35,20,-3.95
2015,35,21,-4.45
2015,35,22,-5.05
2015,35,23,-5.05
2015,35,24,-5.65
2015,36,1,-6.15
2015,36,2,-6.75
2015,36,3,-7.25
2015,36,4,-8.35
2015,36,5,-8.95
2015,36,6,-9.45
2015,36,7,-10.65
2015,36,8,-11.15
2015,36,9,-11.15
2015,36,10,-10.65
2015,36,11,-11.75
2015,36,12,-10.65
2015,36,13,-11.15
2015,36,14,-11.15
2015,36,15,-10.65
2015,36,16,-10.65
2015,36,17,-10.65
2015,36,18,-11.15
2015,36,19,-12.25
2015,36,20,-13.35
2015,36,21,-13.95
2015,36,22,-13.35
2015,36,23,-15.05
2015,36,24,-14.45
2015,37,1,-14.45
2015,37,2,-13.95
2015,37,3,-13.35
2015,37,4,-12.85
2015,37,5,-11.75
2015,37,6,-11.75
2015,37,7,-10.65
2015,37,8,-10.65
2015,37,9,-10.05
2015,37,10,-8.95
2015,37,11,-8.35
2015,37,12,-7.25
2015,37,13,-7.25
2015,37,14,-7
2015,37,15,-6.75
2015,37,16,-6.75
2015,37,17,-6.75
2015,37,18,-6.75
2015,37,19,-7.25
2015,37,20,-6.75
2015,37,21,-6.15
2015,37,22,-5.65
2015,37,23,-6.75
2015,37,24,-6.15
2015,38,1,-5.65
2015,38,2,-5.05
2015,38,3,-4.45
2015,38,4,-3.95
2015,38,5,-3.95
2015,38,6,-3.95
2015,38,7,-3.35
2015,38,8,-3.95
2015,38,9,-4.45
2015,38,10,-4.45
2015,38,11,-3.95
2015,38,12,-2.85
2015,38,13,-2.25
2015,38,14,-2.25
2015,38,15,-1.75
2015,38,16,-0.65
2015,38,17,0.05
2015,38,18,0.05
2015,38,19,0.05
2015,38,20,-1.15
2015,38,21,-1.15
2015,38,22,-1.15
2015,38,23,-1.15
2015,38,24,-2.25
2015,39,1,-2.85
2015,39,2,-2.85
2015,39,3,-4.45
2015,39,4,-4.45
2015,39,5,-5.05
2015,39,6,-5.05
2015,39,7,-5.05
2015,39,8,-5.05
2015,39,9,-5.05
2015,39,10,-5.05
2015,39,11,-4.45
2015,39,12,-4.45
2015,39,13,-4.45
2015,39,14,-4.45
2015,39,15,-5.05
2015,39,16,-7.25
2015,39,17,-8.95
2015,39,18,-9.45
2015,39,19,-10.05
2015,39,20,-10.05
2015,39,21,-10.05
2015,39,22,-10.05
2015,39,23,-10.65
2015,39,24,-10.65
2015,40,1,-10.65
2015,40,2,-11.15
2015,40,3,-11.15
2015,40,4,-11.15
2015,40,5,-11.15
2015,40,6,-11.15
2015,40,7,-10.65
2015,40,8,-10.05
2015,40,9,-10.05
2015,40,10,-9.45
2015,40,11,-9.45
2015,40,12,-8.95
2015,40,13,-8.35
2015,40,14,-8.35
2015,40,15,-8.35
2015,40,16,-8.35
2015,40,17,-8.95
2015,40,18,-8.95
2015,40,19,-9.45
2015,40,20,-9.45
2015,40,21,-9.45
2015,40,22,-9.45
2015,40,23,-9.45
2015,40,24,-9.45
2015,41,1,-9.45
2015,41,2,-9.45
2015,41,3,-9.45
2015,41,4,-8.95
2015,41,5,-8.95
2015,41,6,-8.95
2015,41,7,-8.95
2015,41,8,-8.95
2015,41,9,-8.95
2015,41,10,-8.35
2015,41,11,-7.85
2015,41,12,-7.25
2015,41,13,-6.75
2015,41,14,-6.75
2015,41,15,-6.75
2015,41,16,-6.75
2015,41,17,-6.75
2015,41,18,-6.75
2015,41,19,-6.75
2015,41,20,-6.75
2015,41,21,-7.25
2015,41,22,-7.25
2015,41,23,-7.25
2015,41,24,-7.25
2015,42,1,-7.25
2015,42,2,-9.45
2015,42,3,-9.45
2015,42,4,-10.05
2015,42,5,-10.65
2015,42,6,-10.65
2015,42,7,-10.65
2015,42,8,-11.15
2015,42,9,-10.05
2015,42,10,-9.45
2015,42,11,-7.85
2015,42,12,-5.65
2015,42,13,-2.85
2015,42,14,-2.25
2015,42,15,-1.75
2015,42,16,-2.25
2015,42,17,-1.75
2015,42,18,-1.15
2015,42,19,-1.75
2015,42,20,-1.75
2015,42,21,-1.15
2015,42,22,-0.65
2015,42,23,-1.15
2015,42,24,-1.75
2015,43,1,-1.75
2015,43,2,-2.25
2015,43,3,-2.25
2015,43,4,-2.25
2015,43,5,-3.35
2015,43,6,-3.95
2015,43,7,-5.05
2015,43,8,-6.15
2015,43,9,-6.75
2015,43,10,-7.25
2015,43,11,-7.85
2015,43,12,-8.35
2015,43,13,-8.35
2015,43,14,-10.65
2015,43,15,-11.15
2015,43,16,-12.25
2015,43,17,-13.35
2015,43,18,-14.45
2015,43,19,-15.05
2015,43,20,-15.65
2015,43,21,-16.15
2015,43,22,-16.75
2015,43,23,-16.75
2015,43,24,-16.75
2015,44,1,-16.75
2015,44,2,-17.25
