"Ano","Dia","Hora","Temperatura"
2015,18,11,-2
2015,18,12,-2
2015,18,13,0
2015,18,14,0
2015,18,15,1
2015,18,16,0
2015,18,17,0
2015,18,18,0
2015,18,19,1
2015,18,20,1
2015,18,21,1
2015,18,22,1
2015,18,23,1
2015,18,24,1
2015,19,1,1
2015,19,2,1
2015,19,3,1
2015,19,4,1
2015,19,5,1
2015,19,6,1
2015,19,7,1
2015,19,8,1.5
2015,19,9,2
2015,19,10,2
2015,19,11,3
2015,19,12,3
2015,19,13,4
2015,19,14,4
2015,19,15,4
2015,19,16,3
2015,19,17,3
2015,19,18,2
2015,19,19,2
2015,19,20,1
2015,19,21,0
2015,19,22,1
2015,19,23,1
2015,19,24,0
2015,20,1,0
2015,20,2,0
2015,20,3,-1
2015,20,4,-1
2015,20,5,-1
2015,20,6,-2
2015,20,7,-2
2015,20,8,-2
2015,20,9,-2
2015,20,10,-2
2015,20,11,-1
2015,20,12,-1
2015,20,13,0
2015,20,14,0
2015,20,15,0
2015,20,16,1
2015,20,17,0
2015,20,18,0
2015,20,19,0
2015,20,20,0
2015,20,21,-0.5
2015,20,22,-1
2015,20,23,-4
2015,20,24,-5
2015,21,1,-5
2015,21,2,-6
2015,21,3,-7
2015,21,4,-8
2015,21,5,-9
2015,21,6,-10
2015,21,7,-9
2015,21,8,-9
2015,21,9,-10
2015,21,10,-8
2015,21,11,-6
2015,21,12,-6
2015,21,13,-5
2015,21,14,-3
2015,21,15,-2
2015,21,16,-2
2015,21,17,-1
2015,21,18,-3
2015,21,19,-4
2015,21,20,-4
2015,21,21,-4
2015,21,22,-4
2015,21,23,-4
2015,21,24,-4
2015,22,1,-5
2015,22,2,-6
2015,22,3,-5
2015,22,4,-6
2015,22,5,-6
2015,22,6,-6
2015,22,7,-6
2015,22,8,-6
2015,22,9,-6
2015,22,10,-6
2015,22,11,-4
2015,22,12,-2
2015,22,13,-2
2015,22,14,-2
2015,22,15,1
2015,22,16,2
2015,22,17,2
2015,22,18,0
2015,22,19,-1
2015,22,20,-1
2015,22,21,-2
2015,22,22,-3
2015,22,23,-3
2015,22,24,-5
2015,23,1,-5
2015,23,2,-5
2015,23,3,-5
2015,23,4,-6
2015,23,5,-6
2015,23,6,-6
2015,23,7,-6
2015,23,8,-6
2015,23,9,-5.5
2015,23,10,-5
2015,23,11,-3
2015,23,12,-2
2015,23,13,-1
2015,23,14,0
2015,23,15,1
2015,23,16,2
2015,23,17,2
2015,23,18,1
2015,23,19,0.5
2015,23,20,0
2015,23,21,0
2015,23,22,0
2015,23,23,0
2015,23,24,0
2015,24,1,0
2015,24,2,0
2015,24,3,-1
2015,24,4,-1
2015,24,5,-1
2015,24,6,-1
2015,24,7,-1
2015,24,8,-1
2015,24,9,-1
2015,24,10,-1
2015,24,11,-1
2015,24,12,0
2015,24,13,0
2015,24,14,0
2015,24,15,1
2015,24,16,1
2015,24,17,1
2015,24,18,1
2015,24,19,0
2015,24,20,-1
2015,24,21,1
2015,24,22,1
2015,24,23,0.5
2015,24,24,0
2015,25,1,0
2015,25,2,0
2015,25,3,0
2015,25,4,0
2015,25,5,0
2015,25,6,0
2015,25,7,0
2015,25,8,1
2015,25,9,1
2015,25,10,2
2015,25,11,2
2015,25,12,1
2015,25,13,1
2015,25,14,1
2015,25,15,1
2015,25,16,1
2015,25,17,0
2015,25,18,-1
2015,25,19,-2
2015,25,20,-2
2015,25,21,-4
2015,25,22,-5
2015,25,23,-6
2015,25,24,-7
2015,26,1,-7
2015,26,2,-7
2015,26,3,-7.5
2015,26,4,-8
2015,26,5,-8
2015,26,6,-9
2015,26,7,-9
2015,26,8,-9
2015,26,9,-10
2015,26,10,-10
2015,26,11,-10
2015,26,12,-9
2015,26,13,-9
2015,26,14,-8
2015,26,15,-8
2015,26,16,-8
2015,26,17,-8
2015,26,18,-7
2015,26,19,-7
2015,26,20,-7
2015,26,21,-7
2015,26,22,-7
2015,26,23,-7
2015,26,24,-7
2015,27,1,-7
2015,27,2,-7
2015,27,3,-7
2015,27,4,-8
2015,27,5,-9
2015,27,6,-9
2015,27,7,-8
2015,27,8,-8
2015,27,9,-7
2015,27,10,-7
2015,27,11,-8
2015,27,12,-8
2015,27,13,-7
2015,27,14,-6
2015,27,15,-5
2015,27,16,-5
2015,27,17,-5
2015,27,18,-5
2015,27,19,-7
2015,27,20,-9
2015,27,21,-10
2015,27,22,-10
2015,27,23,-11
2015,27,24,-11
2015,28,1,-11
2015,28,2,-11
2015,28,3,-11
2015,28,4,-11
2015,28,5,-11
