"Ano","Dia","Hora","Temperatura"
2015,23,7,-8.95
2015,23,8,-7.85
2015,23,9,-7.25
2015,23,10,-4.45
2015,23,11,-2.25
2015,23,12,-1.75
2015,23,13,-0.65
2015,23,14,-0.65
2015,23,15,0.05
2015,23,16,-0.65
2015,23,17,-1.15
2015,23,18,-1.75
2015,23,19,-1.75
2015,23,20,-1.75
2015,23,21,-1.75
2015,23,22,-2.25
2015,23,23,-2.25
2015,23,24,-2.85
2015,24,1,-3.35
2015,24,2,-3.95
2015,24,3,-3.35
2015,24,4,-3.95
2015,24,5,-3.35
2015,24,6,-2.85
2015,24,7,-2.25
2015,24,8,-2.25
2015,24,9,-2.25
2015,24,10,-1.75
2015,24,11,-1.15
2015,24,12,-1.15
2015,24,13,-0.65
2015,24,14,-0.65
2015,24,15,-0.65
2015,24,16,-1.15
2015,24,17,-1.15
2015,24,18,-1.15
2015,24,19,-1.75
2015,24,20,-1.75
2015,24,21,-1.75
2015,24,22,-1.75
2015,24,23,-1.75
2015,24,24,-1.15
2015,25,1,-1.15
2015,25,2,-0.65
2015,25,3,-1.15
2015,25,4,-4.45
2015,25,5,-7.25
2015,25,6,-9.45
2015,25,7,-12.85
2015,25,8,-13.95
2015,25,9,-14.45
2015,25,10,-14.45
2015,25,11,-14.45
2015,25,12,-13.95
2015,25,13,-13.95
2015,25,14,-13.35
2015,25,15,-12.85
2015,25,16,-12.85
2015,25,17,-12.85
2015,25,18,-13.35
2015,25,19,-13.95
2015,25,20,-15.05
2015,25,21,-14.45
2015,25,22,-15.05
2015,25,23,-15.65
2015,25,24,-20.05
2015,26,1,-20.65
2015,26,2,-22.25
2015,26,3,-22.85
2015,26,4,-23.95
2015,26,5,-23.95
2015,26,6,-24.45
2015,26,7,-25.05
2015,26,8,-25.65
2015,26,9,-25.65
2015,26,10,-22.85
2015,26,11,-17.25
2015,26,12,-16.15
2015,26,13,-15.05
2015,26,14,-15.05
2015,26,15,-14.45
2015,26,16,-13.95
2015,26,17,-14.45
2015,26,18,-14.45
2015,26,19,-15.05
2015,26,20,-15.65
2015,26,21,-15.65
2015,26,22,-16.15
2015,26,23,-16.15
2015,26,24,-15.65
2015,27,1,-15.65
2015,27,2,-15.65
2015,27,3,-16.15
2015,27,4,-16.15
2015,27,5,-15.65
2015,27,6,-14.45
2015,27,7,-14.45
2015,27,8,-14.45
2015,27,9,-14.45
2015,27,10,-14.45
2015,27,11,-13.95
2015,27,12,-13.35
2015,27,13,-12.85
2015,27,14,-12.25
2015,27,15,-11.75
2015,27,16,-11.15
2015,27,17,-11.15
2015,27,18,-11.15
2015,27,19,-12.25
2015,27,20,-12.25
2015,27,21,-11.15
2015,27,22,-11.75
