"Ano","Dia","Hora","Temperatura"
2015,16,7,-0.65
2015,16,8,-0.65
2015,16,9,0.05
2015,16,10,1.15
2015,16,11,3.35
2015,16,12,4.45
2015,16,13,5.05
2015,16,14,6.75
2015,16,15,6.75
2015,16,16,5.05
2015,16,17,3.95
2015,16,18,1.15
2015,16,19,-0.65
2015,16,20,-1.15
2015,16,21,-2.85
2015,16,22,-3.95
2015,16,23,-5.05
2015,16,24,-5.65
2015,17,1,-6.15
2015,17,2,-6.75
2015,17,3,-7.25
2015,17,4,-7.25
2015,17,5,-7.25
2015,17,6,-7.25
2015,17,7,-7.85
2015,17,8,-7.85
2015,17,9,-7.25
2015,17,10,-6.75
2015,17,11,-5.05
2015,17,12,-4.45
2015,17,13,-3.35
2015,17,14,-2.85
2015,17,15,-2.85
2015,17,16,-2.85
2015,17,17,-2.25
2015,17,18,-2.25
2015,17,19,-1.75
2015,17,20,-1.15
2015,17,21,-0.65
2015,17,22,-1.15
2015,17,23,-1.15
2015,17,24,-1.75
2015,18,1,-0.65
2015,18,2,-0.65
2015,18,3,-0.65
2015,18,4,-1.15
2015,18,5,-2.25
2015,18,6,0.05
2015,18,7,1.15
2015,18,8,1.75
2015,18,9,2.25
2015,18,10,3.35
2015,18,11,5.05
2015,18,12,7.25
2015,18,13,7.85
2015,18,14,8.35
2015,18,15,5.05
2015,18,16,5.65
2015,18,17,6.75
2015,18,18,6.15
2015,18,19,6.15
2015,18,20,6.15
2015,18,21,5.65
2015,18,22,4.45
2015,18,23,5.05
2015,18,24,4.45
2015,19,1,3.35
2015,19,2,2.25
2015,19,3,2.25
2015,19,4,2.85
2015,19,5,2.85
2015,19,6,2.85
2015,19,7,2.85
2015,19,8,2.85
2015,19,9,2.85
2015,19,10,3.35
2015,19,11,4.45
2015,19,12,5.65
2015,19,13,6.75
2015,19,14,6.15
2015,19,15,5.65
2015,19,16,5.65
2015,19,17,5.65
2015,19,18,5.05
2015,19,19,5.05
2015,19,20,5.05
2015,19,21,4.45
2015,19,22,4.45
2015,19,23,4.45
2015,19,24,3.95
2015,20,1,3.95
2015,20,2,3.95
2015,20,3,4.45
2015,20,4,3.95
2015,20,5,3.35
2015,20,6,2.85
2015,20,7,1.75
2015,20,8,1.75
2015,20,9,1.75
2015,20,10,2.25
2015,20,11,2.85
2015,20,12,3.95
2015,20,13,5.05
2015,20,14,5.05
2015,20,15,5.05
2015,20,16,5.05
2015,20,17,5.05
2015,20,18,5.05
2015,20,19,4.45
2015,20,20,4.45
2015,20,21,3.35
2015,20,22,3.35
2015,20,23,2.25
2015,20,24,1.75
2015,21,1,0.05
2015,21,2,-0.65
2015,21,3,-1.75
2015,21,4,-1.75
2015,21,5,-1.75
2015,21,6,-2.85
2015,21,7,-3.35
2015,21,8,-3.35
2015,21,9,-2.85
2015,21,10,-1.75
2015,21,11,-1.15
2015,21,12,0.05
2015,21,13,0.65
2015,21,14,1.75
2015,21,15,2.85
2015,21,16,2.25
2015,21,17,1.15
2015,21,18,1.15
2015,21,19,1.15
2015,21,20,1.75
2015,21,21,1.15
2015,21,22,1.15
2015,21,23,1.75
2015,21,24,1.15
2015,22,1,1.15
2015,22,2,1.15
2015,22,3,1.15
2015,22,4,1.15
2015,22,5,1.15
2015,22,6,0.65
